1431528615;ms^-2;0;13781.000;6307.000;napeti v1;28848.000;23460.000;0.010;EDF-5874-8745/A;FLOW METER 2;1;Measurement desc 2
1431528616;mol;0;8687.000;18584.000;prutok b4;1277.000;23534.000;0.003;0A2154AD;OHM METER;4;Voltage in dam 1
1431528617;mol;12;11037.000;4777.000;prutok b3;4017.000;231720.000;0.003;2517/7;AMPER METER 1;8;Resistance 2
1431528618;A;5;13231.000;30501.000;hraz v1;30077.000;86590.000;0.015;11;REDOX METER;0;Measurement desc 1
1431528619;VA;3;7553.000;17269.000;napeti v1;12937.000;25254.000;0.002;2148DRFES-587;FLOW METER;1;Measurement desc 2
1431528620;VA;3;14755.000;24599.000;hraz v3;31234.000;1917.000;0.002;2517/7;AMPER METER 1;12;Flow in corridor 3
1431528621;g;11;19325.000;19559.000;napeti v1;27875.000;29673.000;0.005;21487/7854/784;CANDELA METER;14;Flow in corridor 5
1431528622;ms^-1;13;27387.000;29397.000;prutok b3;29698.000;40695.000;0.100;21487/7854/784;CANDELA METER;12;Flow in corridor 3
1431528623;ms^-2;13;21054.000;17215.000;prutok b4;2398.000;17802.000;0.010;DESWR/DFGTRE-587;AMPER METER 2;1;Measurement desc 2
1431528624;VA;5;25171.000;15813.000;napeti v1;31911.000;14761.000;0.002;0A2154AD;OHM METER;12;Flow in corridor 3
1431528625;m;0;27444.000;23432.000;napeti v1;32526.000;28760.000;0.100;2517/7;AMPER METER 1;3;Measurement desc 4
1431528626;g;0;819.000;8.000;prutok b2;591.000;49746.000;0.005;2548DESWE-87-874/4;WEIGHT METER;7;Resistance 1
1431528627;mol;7;31089.000;24627.000;odpor v1;14075.000;25316.000;0.003;21487/7854/784;CANDELA METER;10;Flow in corridor 1
1431528628;ms;10;12204.000;2731.000;napeti v2;13833.000;21948.000;0.001;251-DF-DFR-FRT;FLOW METER 3;9;Resistance 3
1431528629;m;3;26440.000;31989.000;prutok b4;8607.000;44102.000;0.100;2517/7;AMPER METER 1;13;Flow in corridor 4
1431528630;VA;14;19884.000;29275.000;prutok b3;18717.000;25264.000;0.002;0A2154AD;OHM METER;9;Resistance 3
1431528631;VA;5;21437.000;22481.000;prutok b3;7275.000;100105.000;0.002;251-DF-DFR-FRT;FLOW METER 3;2;Measurement desc 3
1431528632;VA;6;7324.000;4342.000;povrch b3;31363.000;54152.000;0.002;2517/7;AMPER METER 1;13;Flow in corridor 4
1431528633;ms^-1;1;4082.000;31408.000;prehrada b2;10048.000;243010.000;0.100;DESWR/DFGTRE-587;AMPER METER 2;7;Resistance 1
1431528634;ms;12;23275.000;22213.000;hraz v3;29800.000;31940.000;0.001;0A2154AD;OHM METER;3;Measurement desc 4
1431528635;mol;7;27881.000;3271.000;napeti v2;27128.000;112500.000;0.003;251-DF-DFR-FRT;FLOW METER 3;14;Flow in corridor 5
1431528636;K;2;15189.000;27703.000;prutok b4;31151.000;89812.000;0.100;0A2154AD;OHM METER;13;Flow in corridor 4
1431528637;m;11;22703.000;23574.000;povrch b1;2525.000;81153.000;0.100;EDF-5874-8745/A;FLOW METER 2;11;Flow in corridor 2
1431528638;g;14;10931.000;9041.000;hraz v3;25452.000;19680.000;0.005;EDF-5874-8745/A;FLOW METER 2;12;Flow in corridor 3
1431528639;mol;1;19475.000;14072.000;prutok b3;20270.000;7059.000;0.003;2517/7;AMPER METER 1;8;Resistance 2
1431528640;ms^-2;12;25912.000;14643.000;povrch b2;28264.000;168567.000;0.010;21487/7854/784;CANDELA METER;0;Measurement desc 1
1431528641;m;2;2092.000;5549.000;prutok b1;6815.000;186580.000;0.100;DESWR/DFGTRE-587;AMPER METER 2;7;Resistance 1
1431528642;mol;3;23578.000;26490.000;prehrada b2;22690.000;10288.000;0.003;11;REDOX METER;1;Measurement desc 2
1431528643;VA;6;9126.000;5043.000;napeti v2;10968.000;37352.000;0.002;2517/7;AMPER METER 1;1;Measurement desc 2
1431528644;ms^-1;2;27375.000;17886.000;prutok b3;20170.000;117468.000;0.100;2548DESWE-87-874/4;WEIGHT METER;4;Voltage in dam 1
1431528645;VA;11;26736.000;14682.000;prutok b4;12787.000;8358.000;0.002;2517/7;AMPER METER 1;3;Measurement desc 4
1431528646;mol;11;23903.000;31689.000;hraz v1;10694.000;59886.000;0.003;11;REDOX METER;13;Flow in corridor 4
1431528647;ms^-2;3;304.000;5459.000;odpor v1;15104.000;120220.000;0.010;2148DRFES-587;FLOW METER;13;Flow in corridor 4
1431528648;A;13;17524.000;16789.000;hraz v2;31792.000;9125.000;0.015;2548DESWE-87-874/4;WEIGHT METER;12;Flow in corridor 3
1431528649;ohm;12;30399.000;9758.000;hraz v2;24451.000;88330.000;0.005;EDF-5874-8745/A;FLOW METER 2;8;Resistance 2
1431528650;A;1;7194.000;12849.000;napeti v1;28628.000;126064.000;0.015;0A2154AD;OHM METER;3;Measurement desc 4
1431528651;mol;2;32155.000;5013.000;napeti v1;19698.000;54610.000;0.003;2517/7;AMPER METER 1;1;Measurement desc 2
1431528652;m^3;1;16601.000;27837.000;povrch b2;29491.000;105964.000;0.100;21487/7854/784;CANDELA METER;6;Voltage in dam 3
1431528653;ms^-1;14;4987.000;14421.000;prutok b3;6714.000;13508.000;0.100;251-DF-DFR-FRT;FLOW METER 3;0;Measurement desc 1
1431528654;ms;5;13590.000;1494.000;napeti v2;14085.000;63510.000;0.001;DESWR/DFGTRE-587;AMPER METER 2;2;Measurement desc 3
1431528655;A;0;27880.000;31600.000;napeti v2;27961.000;132016.000;0.015;2517/7;AMPER METER 1;4;Voltage in dam 1
1431528656;m;13;13983.000;18743.000;povrch b2;31665.000;27706.000;0.100;EDF-5874-8745/A;FLOW METER 2;8;Resistance 2
1431528657;K;0;12921.000;31130.000;povrch b1;28739.000;172739.000;0.100;DESWR/DFGTRE-587;AMPER METER 2;2;Measurement desc 3
1431528658;m;14;9296.000;19225.000;prutok b4;11989.000;99164.000;0.100;251-DF-DFR-FRT;FLOW METER 3;8;Resistance 2
1431528659;ms;1;3718.000;32523.000;hraz v1;6048.000;5769.000;0.001;2548DESWE-87-874/4;WEIGHT METER;11;Flow in corridor 2
1431528660;ohm;4;13169.000;18919.000;hraz v2;22722.000;215688.000;0.005;2548DESWE-87-874/4;WEIGHT METER;13;Flow in corridor 4
1431528661;K;13;2716.000;20661.000;odpor v1;14090.000;113400.000;0.100;2517/7;AMPER METER 1;12;Flow in corridor 3
1431528662;K;4;29992.000;24477.000;prutok b2;23039.000;12978.000;0.100;2517/7;AMPER METER 1;6;Voltage in dam 3
1431528663;g;10;15623.000;17889.000;prehrada b1;26417.000;28848.000;0.005;EDF-5874-8745/A;FLOW METER 2;6;Voltage in dam 3
1431528664;g;10;11305.000;810.000;prutok b3;30916.000;85938.000;0.005;DESWR/DFGTRE-587;AMPER METER 2;6;Voltage in dam 3
1431528665;ms;11;17978.000;12727.000;povrch b2;15161.000;76980.000;0.001;11;REDOX METER;3;Measurement desc 4
1431528666;K;14;29197.000;23099.000;odpor v1;15998.000;18368.000;0.100;11;REDOX METER;8;Resistance 2
1431528667;VA;10;7758.000;7334.000;prehrada b2;17976.000;67688.000;0.002;0A2154AD;OHM METER;14;Flow in corridor 5
1431528668;m;10;11511.000;23159.000;napeti v1;9551.000;105036.000;0.100;251-DF-DFR-FRT;FLOW METER 3;10;Flow in corridor 1
1431528669;K;6;12975.000;19967.000;hraz v3;28859.000;31221.000;0.100;21487/7854/784;CANDELA METER;3;Measurement desc 4
1431528670;ohm;4;21733.000;15138.000;povrch b3;5517.000;43800.000;0.005;2517/7;AMPER METER 1;6;Voltage in dam 3
1431528671;ms^-2;10;21357.000;9554.000;prutok b1;7744.000;70000.000;0.010;2148DRFES-587;FLOW METER;10;Flow in corridor 1
1431528672;ms^-2;5;2391.000;13971.000;napeti v2;13120.000;80556.000;0.010;0A2154AD;OHM METER;8;Resistance 2
1431528673;VA;4;28878.000;17428.000;povrch b2;8891.000;34140.000;0.002;2548DESWE-87-874/4;WEIGHT METER;6;Voltage in dam 3
1431528674;VA;11;30384.000;7091.000;napeti v1;31655.000;152435.000;0.002;2148DRFES-587;FLOW METER;6;Voltage in dam 3
1431528675;A;13;10442.000;1804.000;hraz v3;2067.000;10008.000;0.015;11;REDOX METER;3;Measurement desc 4
1431528676;A;10;3032.000;12156.000;povrch b3;12978.000;18393.000;0.015;DESWR/DFGTRE-587;AMPER METER 2;12;Flow in corridor 3
1431528677;ms^-1;2;9355.000;20424.000;prutok b1;9124.000;129078.000;0.100;0A2154AD;OHM METER;10;Flow in corridor 1
1431528678;VA;14;32686.000;24200.000;odpor v1;8327.000;29934.000;0.002;2548DESWE-87-874/4;WEIGHT METER;7;Resistance 1
1431528679;ms^-2;14;17909.000;7749.000;prutok b2;31677.000;18071.000;0.010;0A2154AD;OHM METER;8;Resistance 2
1431528680;ohm;5;9851.000;16003.000;prutok b2;7935.000;146314.000;0.005;DESWR/DFGTRE-587;AMPER METER 2;7;Resistance 1
1431528681;ohm;13;9497.000;31293.000;prehrada b1;32034.000;52101.000;0.005;251-DF-DFR-FRT;FLOW METER 3;11;Flow in corridor 2
1431528682;g;1;6014.000;24470.000;napeti v1;30504.000;5728.000;0.005;2517/7;AMPER METER 1;3;Measurement desc 4
1431528683;ms;7;24016.000;11453.000;napeti v2;137.000;179616.000;0.001;21487/7854/784;CANDELA METER;2;Measurement desc 3
1431528684;A;1;8811.000;28182.000;prutok b3;3778.000;113256.000;0.015;11;REDOX METER;10;Flow in corridor 1
1431528685;ms^-2;4;11526.000;18875.000;hraz v1;8222.000;68127.000;0.010;DESWR/DFGTRE-587;AMPER METER 2;13;Flow in corridor 4
1431528686;mol;3;5342.000;9199.000;prutok b2;26052.000;21783.000;0.003;21487/7854/784;CANDELA METER;10;Flow in corridor 1
1431528687;VA;1;24171.000;2402.000;napeti v1;23809.000;13428.000;0.002;21487/7854/784;CANDELA METER;8;Resistance 2
1431528688;K;4;20488.000;2573.000;prehrada b1;25559.000;12704.000;0.100;EDF-5874-8745/A;FLOW METER 2;11;Flow in corridor 2
1431528689;ohm;3;2552.000;29141.000;prutok b2;5317.000;55641.000;0.005;251-DF-DFR-FRT;FLOW METER 3;4;Voltage in dam 1
1431528690;A;5;11748.000;2557.000;hraz v3;30168.000;179584.000;0.015;21487/7854/784;CANDELA METER;7;Resistance 1
1431528691;K;1;8504.000;20584.000;prutok b4;18162.000;154065.000;0.100;2517/7;AMPER METER 1;0;Measurement desc 1
1431528692;ms^-2;12;14078.000;20320.000;hraz v1;31576.000;63910.000;0.010;11;REDOX METER;11;Flow in corridor 2
1431528693;VA;14;19693.000;854.000;povrch b2;10882.000;84336.000;0.002;251-DF-DFR-FRT;FLOW METER 3;2;Measurement desc 3
1431528694;ohm;13;10185.000;31074.000;prehrada b1;1054.000;35412.000;0.005;2517/7;AMPER METER 1;3;Measurement desc 4
1431528695;A;2;6840.000;4927.000;hraz v1;4965.000;15854.000;0.015;251-DF-DFR-FRT;FLOW METER 3;0;Measurement desc 1
1431528696;A;7;17979.000;7253.000;hraz v2;23969.000;102102.000;0.015;2517/7;AMPER METER 1;13;Flow in corridor 4
1431528697;m^3;4;31284.000;7268.000;hraz v1;10238.000;429.000;0.100;2517/7;AMPER METER 1;11;Flow in corridor 2
1431528698;ms^-1;13;1834.000;4874.000;prehrada b1;28816.000;270378.000;0.100;2148DRFES-587;FLOW METER;2;Measurement desc 3
1431528699;A;0;2766.000;2197.000;povrch b3;26277.000;173880.000;0.015;EDF-5874-8745/A;FLOW METER 2;3;Measurement desc 4
1431528700;ms;13;1000.000;8299.000;napeti v1;28236.000;71384.000;0.001;EDF-5874-8745/A;FLOW METER 2;3;Measurement desc 4
1431528701;ohm;0;14639.000;6221.000;odpor v1;31526.000;13977.000;0.005;EDF-5874-8745/A;FLOW METER 2;6;Voltage in dam 3
1431528702;A;5;16329.000;24841.000;prehrada b1;20075.000;13636.000;0.015;11;REDOX METER;7;Resistance 1
1431528703;ohm;13;11432.000;15467.000;prutok b1;25662.000;7967.000;0.005;251-DF-DFR-FRT;FLOW METER 3;4;Voltage in dam 1
1431528704;ms^-1;2;15731.000;3178.000;napeti v1;7221.000;1128.000;0.100;11;REDOX METER;5;Voltage in dam 2
1431528705;ohm;14;1199.000;16281.000;prutok b1;26915.000;114426.000;0.005;2517/7;AMPER METER 1;12;Flow in corridor 3
1431528706;g;3;25777.000;1728.000;napeti v1;5161.000;72780.000;0.005;EDF-5874-8745/A;FLOW METER 2;3;Measurement desc 4
1431528707;K;9;26243.000;16357.000;povrch b3;24315.000;31724.000;0.100;2548DESWE-87-874/4;WEIGHT METER;8;Resistance 2
1431528708;g;5;14225.000;16980.000;povrch b2;4470.000;95224.000;0.005;11;REDOX METER;8;Resistance 2
1431528709;ms^-1;6;23194.000;30755.000;prutok b3;15970.000;166312.000;0.100;DESWR/DFGTRE-587;AMPER METER 2;8;Resistance 2
1431528710;VA;10;22576.000;28904.000;prehrada b2;19332.000;22082.000;0.002;2548DESWE-87-874/4;WEIGHT METER;11;Flow in corridor 2
1431528711;VA;7;31249.000;22915.000;prutok b3;2279.000;22029.000;0.002;21487/7854/784;CANDELA METER;2;Measurement desc 3
1431528712;mol;9;24092.000;1388.000;napeti v2;25451.000;33481.000;0.003;21487/7854/784;CANDELA METER;7;Resistance 1
1431528713;m;6;27703.000;29952.000;povrch b2;32398.000;48651.000;0.100;2148DRFES-587;FLOW METER;8;Resistance 2
1431528714;ms^-2;13;31697.000;1357.000;prehrada b2;16760.000;58085.000;0.010;2517/7;AMPER METER 1;6;Voltage in dam 3
1431528715;m;13;13347.000;13553.000;hraz v1;9037.000;12237.000;0.100;EDF-5874-8745/A;FLOW METER 2;4;Voltage in dam 1
1431528716;K;5;29758.000;10799.000;hraz v1;17070.000;162320.000;0.100;251-DF-DFR-FRT;FLOW METER 3;4;Voltage in dam 1
1431528717;A;6;19976.000;26239.000;hraz v1;5264.000;20270.000;0.015;2517/7;AMPER METER 1;5;Voltage in dam 2
1431528718;m;1;24664.000;21276.000;prutok b2;13889.000;201068.000;0.100;DESWR/DFGTRE-587;AMPER METER 2;6;Voltage in dam 3
1431528719;A;5;7373.000;4895.000;povrch b3;11959.000;42762.000;0.015;11;REDOX METER;13;Flow in corridor 4
1431528720;ohm;5;17518.000;18015.000;napeti v2;11034.000;129810.000;0.005;EDF-5874-8745/A;FLOW METER 2;10;Flow in corridor 1
1431528721;A;9;10158.000;10797.000;prehrada b2;660.000;18762.000;0.015;DESWR/DFGTRE-587;AMPER METER 2;6;Voltage in dam 3
1431528722;VA;9;30168.000;17089.000;prutok b3;3416.000;218992.000;0.002;2148DRFES-587;FLOW METER;12;Flow in corridor 3
1431528723;m^3;3;10105.000;31307.000;napeti v1;6897.000;711.000;0.100;21487/7854/784;CANDELA METER;3;Measurement desc 4
1431528724;m;10;20566.000;24851.000;povrch b1;5067.000;160130.000;0.100;0A2154AD;OHM METER;5;Voltage in dam 2
1431528725;m^3;12;25662.000;31466.000;prehrada b1;4614.000;823.000;0.100;DESWR/DFGTRE-587;AMPER METER 2;10;Flow in corridor 1
1431528726;mol;9;15258.000;17863.000;povrch b3;32122.000;2180.000;0.003;11;REDOX METER;12;Flow in corridor 3
1431528727;ohm;6;25279.000;26069.000;prutok b2;30469.000;189624.000;0.005;251-DF-DFR-FRT;FLOW METER 3;2;Measurement desc 3
1431528728;m;14;223.000;8818.000;povrch b1;7964.000;121002.000;0.100;2517/7;AMPER METER 1;1;Measurement desc 2
1431528729;g;6;25070.000;8385.000;prutok b2;912.000;233856.000;0.005;EDF-5874-8745/A;FLOW METER 2;1;Measurement desc 2
1431528730;VA;8;28722.000;1838.000;prehrada b1;16544.000;142410.000;0.002;0A2154AD;OHM METER;14;Flow in corridor 5
1431528731;ms^-2;4;10352.000;30346.000;prehrada b2;8511.000;310590.000;0.010;11;REDOX METER;5;Voltage in dam 2
1431528732;g;1;22060.000;1042.000;prutok b3;19111.000;20829.000;0.005;EDF-5874-8745/A;FLOW METER 2;3;Measurement desc 4
1431528733;g;0;8753.000;8446.000;hraz v2;16157.000;30822.000;0.005;0A2154AD;OHM METER;9;Resistance 3
1431528734;A;1;16729.000;6910.000;hraz v2;17414.000;185344.000;0.015;11;REDOX METER;14;Flow in corridor 5
1431528735;m^3;11;19894.000;8774.000;prutok b3;30506.000;12490.000;0.100;11;REDOX METER;1;Measurement desc 2
1431528736;ohm;6;6064.000;180.000;prutok b3;8007.000;135471.000;0.005;21487/7854/784;CANDELA METER;10;Flow in corridor 1
1431528737;ohm;6;31172.000;28226.000;prehrada b2;985.000;54039.000;0.005;11;REDOX METER;5;Voltage in dam 2
1431528738;m^3;9;31771.000;11944.000;prehrada b1;22567.000;112784.000;0.100;DESWR/DFGTRE-587;AMPER METER 2;4;Voltage in dam 1
1431528739;K;11;21218.000;25674.000;hraz v2;1425.000;47280.000;0.100;11;REDOX METER;8;Resistance 2
1431528740;ms^-1;14;1043.000;17502.000;povrch b3;24856.000;63880.000;0.100;EDF-5874-8745/A;FLOW METER 2;9;Resistance 3
1431528741;mol;12;16552.000;6241.000;povrch b1;6189.000;39850.000;0.003;2148DRFES-587;FLOW METER;7;Resistance 1
1431528742;g;13;15579.000;14553.000;prehrada b1;24766.000;127078.000;0.005;DESWR/DFGTRE-587;AMPER METER 2;3;Measurement desc 4
1431528743;mol;4;5005.000;27902.000;prutok b1;14462.000;203448.000;0.003;DESWR/DFGTRE-587;AMPER METER 2;5;Voltage in dam 2
1431528744;mol;0;318.000;23619.000;hraz v2;16244.000;28733.000;0.003;2548DESWE-87-874/4;WEIGHT METER;7;Resistance 1
1431528745;mol;3;527.000;31844.000;odpor v1;31174.000;262260.000;0.003;2148DRFES-587;FLOW METER;3;Measurement desc 4
1431528746;ms^-1;7;7940.000;10586.000;povrch b2;1222.000;49588.000;0.100;2548DESWE-87-874/4;WEIGHT METER;5;Voltage in dam 2
1431528747;g;6;30354.000;21030.000;povrch b3;2877.000;25530.000;0.005;21487/7854/784;CANDELA METER;10;Flow in corridor 1
1431528748;A;12;19551.000;26351.000;povrch b3;1271.000;76930.000;0.015;EDF-5874-8745/A;FLOW METER 2;7;Resistance 1
1431528749;m;13;11392.000;29854.000;napeti v1;3470.000;13980.000;0.100;2548DESWE-87-874/4;WEIGHT METER;12;Flow in corridor 3
1431528750;ms^-1;12;28027.000;6495.000;hraz v2;24186.000;214960.000;0.100;2517/7;AMPER METER 1;3;Measurement desc 4
1431528751;m;6;7702.000;16030.000;prehrada b1;14425.000;25991.000;0.100;251-DF-DFR-FRT;FLOW METER 3;14;Flow in corridor 5
1431528752;m;6;10733.000;17450.000;hraz v3;18299.000;307300.000;0.100;DESWR/DFGTRE-587;AMPER METER 2;13;Flow in corridor 4
1431528753;ms^-2;9;16809.000;2215.000;prutok b1;20401.000;116412.000;0.010;DESWR/DFGTRE-587;AMPER METER 2;7;Resistance 1
1431528754;g;13;21054.000;31562.000;prutok b2;11093.000;864.000;0.005;2517/7;AMPER METER 1;14;Flow in corridor 5
1431528755;K;7;5987.000;8875.000;napeti v2;27036.000;8278.000;0.100;EDF-5874-8745/A;FLOW METER 2;5;Voltage in dam 2
1431528756;VA;9;5502.000;17646.000;hraz v1;6171.000;28945.000;0.002;0A2154AD;OHM METER;6;Voltage in dam 3
1431528757;K;4;1680.000;7514.000;povrch b3;920.000;124744.000;0.100;2517/7;AMPER METER 1;11;Flow in corridor 2
1431528758;ms^-1;1;1687.000;19139.000;prutok b1;31762.000;83304.000;0.100;2148DRFES-587;FLOW METER;5;Voltage in dam 2
1431528759;VA;2;2861.000;25533.000;povrch b2;26643.000;46618.000;0.002;DESWR/DFGTRE-587;AMPER METER 2;13;Flow in corridor 4
1431528760;g;14;29196.000;23430.000;povrch b2;13108.000;321500.000;0.005;DESWR/DFGTRE-587;AMPER METER 2;3;Measurement desc 4
1431528761;g;1;13158.000;9395.000;hraz v1;25584.000;89112.000;0.005;21487/7854/784;CANDELA METER;6;Voltage in dam 3
1431528762;ms^-2;9;794.000;15522.000;prutok b2;25772.000;123957.000;0.010;EDF-5874-8745/A;FLOW METER 2;14;Flow in corridor 5
1431528763;ms^-1;8;27955.000;3198.000;prutok b3;19462.000;80109.000;0.100;251-DF-DFR-FRT;FLOW METER 3;1;Measurement desc 2
1431528764;ohm;0;14767.000;19317.000;napeti v2;12382.000;16380.000;0.005;2517/7;AMPER METER 1;5;Voltage in dam 2
1431528765;ms;10;9132.000;19993.000;povrch b3;21154.000;234616.000;0.001;11;REDOX METER;11;Flow in corridor 2
1431528766;g;8;12172.000;28424.000;povrch b1;11358.000;246440.000;0.005;0A2154AD;OHM METER;11;Flow in corridor 2
1431528767;K;7;11432.000;31974.000;napeti v2;11523.000;20476.000;0.100;EDF-5874-8745/A;FLOW METER 2;9;Resistance 3
1431528768;m;8;11762.000;22910.000;prutok b1;12918.000;114156.000;0.100;251-DF-DFR-FRT;FLOW METER 3;4;Voltage in dam 1
1431528769;ms^-2;11;1571.000;13848.000;hraz v3;2267.000;108954.000;0.010;2148DRFES-587;FLOW METER;14;Flow in corridor 5
1431528770;K;14;4855.000;6508.000;hraz v3;32163.000;208152.000;0.100;21487/7854/784;CANDELA METER;3;Measurement desc 4
1431528771;ohm;5;25561.000;6705.000;prutok b3;20947.000;42626.000;0.005;2517/7;AMPER METER 1;11;Flow in corridor 2
1431528772;VA;4;1887.000;31640.000;prehrada b1;6038.000;166788.000;0.002;21487/7854/784;CANDELA METER;11;Flow in corridor 2
1431528773;ms^-1;5;3256.000;5768.000;povrch b1;18182.000;8150.000;0.100;11;REDOX METER;5;Voltage in dam 2
1431528774;K;0;941.000;15445.000;povrch b1;5686.000;59016.000;0.100;21487/7854/784;CANDELA METER;10;Flow in corridor 1
1431528775;g;3;2145.000;32456.000;hraz v2;24706.000;298150.000;0.005;0A2154AD;OHM METER;2;Measurement desc 3
1431528776;ms;4;9718.000;2326.000;hraz v3;10522.000;20885.000;0.001;DESWR/DFGTRE-587;AMPER METER 2;5;Voltage in dam 2
1431528777;K;5;7340.000;30321.000;hraz v2;1228.000;219555.000;0.100;2517/7;AMPER METER 1;9;Resistance 3
1431528778;m^3;0;22317.000;20923.000;prutok b2;30481.000;7425.000;0.100;2148DRFES-587;FLOW METER;7;Resistance 1
1431528779;mol;11;6946.000;10847.000;prutok b4;3675.000;40586.000;0.003;11;REDOX METER;12;Flow in corridor 3
1431528780;g;8;16595.000;27244.000;prutok b2;19357.000;117905.000;0.005;2548DESWE-87-874/4;WEIGHT METER;13;Flow in corridor 4
1431528781;A;2;32381.000;23084.000;prehrada b2;8474.000;152313.000;0.015;2148DRFES-587;FLOW METER;1;Measurement desc 2
1431528782;mol;2;4689.000;31934.000;povrch b2;5233.000;19130.000;0.003;EDF-5874-8745/A;FLOW METER 2;1;Measurement desc 2
1431528783;VA;6;22581.000;12771.000;napeti v1;20456.000;268533.000;0.002;11;REDOX METER;3;Measurement desc 4
1431528784;m^3;1;5745.000;18790.000;napeti v1;12024.000;182292.000;0.100;2148DRFES-587;FLOW METER;10;Flow in corridor 1
1431528785;ms^-2;1;3551.000;29517.000;hraz v2;4634.000;64372.000;0.010;DESWR/DFGTRE-587;AMPER METER 2;2;Measurement desc 3
1431528786;A;1;6422.000;14772.000;povrch b1;1488.000;291672.000;0.015;DESWR/DFGTRE-587;AMPER METER 2;13;Flow in corridor 4
1431528787;m^3;9;26344.000;28564.000;prehrada b2;2293.000;217602.000;0.100;DESWR/DFGTRE-587;AMPER METER 2;1;Measurement desc 2
1431528788;m^3;13;7278.000;16651.000;prutok b2;32329.000;141264.000;0.100;251-DF-DFR-FRT;FLOW METER 3;3;Measurement desc 4
1431528789;VA;5;27095.000;20650.000;napeti v1;5431.000;182032.000;0.002;2517/7;AMPER METER 1;3;Measurement desc 4
1431528790;m;12;24267.000;3666.000;prehrada b2;13800.000;36602.000;0.100;2517/7;AMPER METER 1;2;Measurement desc 3
1431528791;m;7;2536.000;13026.000;napeti v1;15501.000;66232.000;0.100;DESWR/DFGTRE-587;AMPER METER 2;3;Measurement desc 4
1431528792;K;10;12224.000;3481.000;povrch b3;4072.000;20232.000;0.100;EDF-5874-8745/A;FLOW METER 2;14;Flow in corridor 5
1431528793;m;3;9377.000;3670.000;napeti v1;24348.000;149845.000;0.100;EDF-5874-8745/A;FLOW METER 2;3;Measurement desc 4
1431528794;ms;8;5633.000;14697.000;hraz v3;4790.000;153874.000;0.001;DESWR/DFGTRE-587;AMPER METER 2;9;Resistance 3
1431528795;m^3;13;20238.000;28795.000;prutok b2;15611.000;23424.000;0.100;EDF-5874-8745/A;FLOW METER 2;12;Flow in corridor 3
1431528796;VA;7;17548.000;15499.000;prutok b2;5490.000;132600.000;0.002;2548DESWE-87-874/4;WEIGHT METER;13;Flow in corridor 4
1431528797;ms;9;29611.000;1434.000;prehrada b2;19380.000;108552.000;0.001;11;REDOX METER;1;Measurement desc 2
1431528798;ms^-1;5;24692.000;25388.000;napeti v2;15731.000;98315.000;0.100;251-DF-DFR-FRT;FLOW METER 3;13;Flow in corridor 4
1431528799;ohm;3;16237.000;29270.000;hraz v3;23497.000;42889.000;0.005;2548DESWE-87-874/4;WEIGHT METER;14;Flow in corridor 5
1431528800;K;4;5690.000;23729.000;povrch b3;19394.000;37648.000;0.100;0A2154AD;OHM METER;3;Measurement desc 4
1431528801;ms;4;24495.000;32013.000;napeti v2;3627.000;13989.000;0.001;DESWR/DFGTRE-587;AMPER METER 2;12;Flow in corridor 3
1431528802;m;12;32581.000;19710.000;povrch b3;15004.000;156944.000;0.100;2548DESWE-87-874/4;WEIGHT METER;13;Flow in corridor 4
1431528803;ms^-2;10;3940.000;1952.000;napeti v1;6595.000;88720.000;0.010;251-DF-DFR-FRT;FLOW METER 3;5;Voltage in dam 2
1431528804;ms;8;22396.000;11787.000;hraz v3;10994.000;91462.000;0.001;2517/7;AMPER METER 1;3;Measurement desc 4
1431528805;VA;6;29885.000;22665.000;prutok b3;24811.000;191408.000;0.002;2148DRFES-587;FLOW METER;9;Resistance 3
1431528806;VA;3;686.000;362.000;hraz v3;8682.000;53634.000;0.002;EDF-5874-8745/A;FLOW METER 2;3;Measurement desc 4
1431528807;VA;11;20110.000;13522.000;prutok b3;22259.000;19740.000;0.002;11;REDOX METER;9;Resistance 3
1431528808;m^3;10;25141.000;20949.000;prutok b3;5725.000;31885.000;0.100;DESWR/DFGTRE-587;AMPER METER 2;10;Flow in corridor 1
1431528809;ohm;2;29179.000;18725.000;povrch b1;13727.000;72378.000;0.005;2548DESWE-87-874/4;WEIGHT METER;1;Measurement desc 2
1431528810;K;5;31302.000;1136.000;prutok b2;20057.000;219492.000;0.100;DESWR/DFGTRE-587;AMPER METER 2;10;Flow in corridor 1
1431528811;m;1;6095.000;25502.000;prehrada b1;677.000;49056.000;0.100;EDF-5874-8745/A;FLOW METER 2;4;Voltage in dam 1
1431528812;mol;8;26514.000;31388.000;hraz v1;3231.000;24292.000;0.003;2517/7;AMPER METER 1;5;Voltage in dam 2
1431528813;m;14;31219.000;32034.000;napeti v1;25906.000;57518.000;0.100;EDF-5874-8745/A;FLOW METER 2;14;Flow in corridor 5
1431528814;g;7;9416.000;810.000;povrch b2;3621.000;5844.000;0.005;2548DESWE-87-874/4;WEIGHT METER;14;Flow in corridor 5
1431528815;ms^-2;6;16678.000;4846.000;prutok b2;19300.000;161592.000;0.010;11;REDOX METER;6;Voltage in dam 3
1431528816;ms^-1;11;8201.000;7192.000;prehrada b2;22419.000;13160.000;0.100;DESWR/DFGTRE-587;AMPER METER 2;4;Voltage in dam 1
1431528817;m;6;16977.000;20507.000;prutok b2;24528.000;88698.000;0.100;251-DF-DFR-FRT;FLOW METER 3;5;Voltage in dam 2
