1432245525;K;1;9555.000;4023.000;povrch b3;25656.000;29740.000;0.100;2148DRFES-587;FLOW METER;7;Resistance 1
1432245526;g;7;19639.000;10380.000;prehrada b2;21865.000;12656.000;0.005;2517/7;AMPER METER 1;12;Flow in corridor 3
1432245527;ohm;12;29825.000;25051.000;prehrada b2;31501.000;90640.000;0.005;251-DF-DFR-FRT;FLOW METER 3;14;Flow in corridor 5
1432245528;K;9;16645.000;29229.000;prutok b4;13122.000;168180.000;0.100;EDF-5874-8745/A;FLOW METER 2;3;Measurement desc 4
1432245529;ohm;4;16745.000;19677.000;hraz v1;18938.000;229284.000;0.005;EDF-5874-8745/A;FLOW METER 2;10;Flow in corridor 1
1432245530;VA;2;4910.000;16212.000;povrch b1;24305.000;17785.000;0.002;2517/7;AMPER METER 1;12;Flow in corridor 3
1432245531;m;12;8553.000;3127.000;prutok b4;15340.000;50765.000;0.100;0A2154AD;OHM METER;7;Resistance 1
1432245532;g;7;15553.000;8520.000;povrch b3;5939.000;105010.000;0.005;EDF-5874-8745/A;FLOW METER 2;8;Resistance 2
1432245533;VA;6;1843.000;17130.000;hraz v2;32336.000;45495.000;0.002;21487/7854/784;CANDELA METER;4;Voltage in dam 1
1432245534;A;6;28773.000;19075.000;prehrada b1;25865.000;52347.000;0.015;EDF-5874-8745/A;FLOW METER 2;12;Flow in corridor 3
1432245535;VA;11;15917.000;21177.000;prutok b2;5274.000;233080.000;0.002;21487/7854/784;CANDELA METER;6;Voltage in dam 3
1432245536;mol;1;23857.000;28189.000;povrch b2;30519.000;28068.000;0.003;0A2154AD;OHM METER;3;Measurement desc 4
1432245537;K;9;30212.000;17387.000;hraz v1;31681.000;290630.000;0.100;21487/7854/784;CANDELA METER;2;Measurement desc 3
1432245538;g;5;581.000;12103.000;povrch b3;3526.000;47262.000;0.005;11;REDOX METER;2;Measurement desc 3
1432245539;K;2;24115.000;15503.000;prutok b3;23998.000;122596.000;0.100;21487/7854/784;CANDELA METER;2;Measurement desc 3
1432245540;A;1;4693.000;8420.000;napeti v2;30084.000;35668.000;0.015;11;REDOX METER;11;Flow in corridor 2
1432245541;ms^-2;6;20853.000;2079.000;prutok b3;21778.000;161090.000;0.010;2517/7;AMPER METER 1;13;Flow in corridor 4
1432245542;ms;0;26360.000;21746.000;hraz v2;4993.000;29435.000;0.001;21487/7854/784;CANDELA METER;11;Flow in corridor 2
1432245543;ms;13;4420.000;12062.000;hraz v1;16447.000;3501.000;0.001;251-DF-DFR-FRT;FLOW METER 3;11;Flow in corridor 2
1432245544;A;14;1132.000;31779.000;prehrada b1;145.000;90405.000;0.015;21487/7854/784;CANDELA METER;10;Flow in corridor 1
1432245545;m^3;11;4443.000;7726.000;povrch b1;9548.000;6096.000;0.100;2548DESWE-87-874/4;WEIGHT METER;10;Flow in corridor 1
1432245546;A;3;11498.000;5419.000;hraz v1;13519.000;14958.000;0.015;251-DF-DFR-FRT;FLOW METER 3;9;Resistance 3
1432245547;ms^-1;6;21326.000;24092.000;hraz v2;9540.000;32735.000;0.100;2148DRFES-587;FLOW METER;13;Flow in corridor 4
1432245548;ohm;7;1038.000;11405.000;prutok b1;17175.000;14576.000;0.005;DESWR/DFGTRE-587;AMPER METER 2;10;Flow in corridor 1
1432245549;ohm;9;20951.000;23255.000;prutok b3;32693.000;4798.000;0.005;11;REDOX METER;12;Flow in corridor 3
1432245550;ohm;12;17072.000;11219.000;napeti v2;9353.000;195304.000;0.005;11;REDOX METER;0;Measurement desc 1
1432245551;VA;2;31879.000;15216.000;prehrada b2;9779.000;223125.000;0.002;21487/7854/784;CANDELA METER;6;Voltage in dam 3
1432245552;mol;5;31225.000;14643.000;povrch b1;5130.000;134670.000;0.003;EDF-5874-8745/A;FLOW METER 2;6;Voltage in dam 3
1432245553;ohm;4;17199.000;18736.000;prutok b3;24532.000;63288.000;0.005;2517/7;AMPER METER 1;9;Resistance 3
1432245554;ohm;3;26421.000;9997.000;povrch b1;31172.000;194220.000;0.005;2548DESWE-87-874/4;WEIGHT METER;12;Flow in corridor 3
1432245555;ms^-2;12;12655.000;26461.000;prutok b3;31924.000;18832.000;0.010;11;REDOX METER;5;Voltage in dam 2
1432245556;K;7;22318.000;29519.000;povrch b1;26275.000;204995.000;0.100;0A2154AD;OHM METER;8;Resistance 2
1432245557;VA;5;6668.000;6788.000;prutok b2;6513.000;164766.000;0.002;2148DRFES-587;FLOW METER;11;Flow in corridor 2
1432245558;m;11;6576.000;22312.000;prehrada b2;8153.000;30272.000;0.100;11;REDOX METER;11;Flow in corridor 2
1432245559;ms^-2;14;21162.000;8251.000;povrch b2;29358.000;124800.000;0.010;2148DRFES-587;FLOW METER;7;Resistance 1
1432245560;m^3;11;1280.000;26202.000;napeti v2;14937.000;22952.000;0.100;2517/7;AMPER METER 1;7;Resistance 1
1432245561;m;13;32567.000;5732.000;prehrada b2;18578.000;182798.000;0.100;DESWR/DFGTRE-587;AMPER METER 2;5;Voltage in dam 2
1432245562;ohm;10;2425.000;16080.000;povrch b2;18013.000;10588.000;0.005;11;REDOX METER;10;Flow in corridor 1
1432245563;A;13;27975.000;13001.000;prutok b1;21064.000;131260.000;0.015;251-DF-DFR-FRT;FLOW METER 3;1;Measurement desc 2
1432245564;K;6;21747.000;18453.000;prehrada b2;2786.000;207016.000;0.100;0A2154AD;OHM METER;4;Voltage in dam 1
1432245565;ms^-2;6;32712.000;2718.000;odpor v1;16766.000;159380.000;0.010;DESWR/DFGTRE-587;AMPER METER 2;5;Voltage in dam 2
1432245566;g;6;1601.000;729.000;hraz v3;20777.000;191205.000;0.005;EDF-5874-8745/A;FLOW METER 2;9;Resistance 3
1432245567;ms^-1;9;10862.000;27127.000;odpor v1;21992.000;41490.000;0.100;11;REDOX METER;9;Resistance 3
1432245568;ms;8;28868.000;26752.000;prutok b3;16438.000;163455.000;0.001;DESWR/DFGTRE-587;AMPER METER 2;5;Voltage in dam 2
1432245569;ohm;4;32036.000;15171.000;povrch b2;188.000;132535.000;0.005;DESWR/DFGTRE-587;AMPER METER 2;11;Flow in corridor 2
1432245570;ms^-1;12;28646.000;23151.000;prehrada b1;18514.000;114390.000;0.100;0A2154AD;OHM METER;10;Flow in corridor 1
1432245571;VA;2;16278.000;32486.000;prutok b4;6198.000;270954.000;0.002;21487/7854/784;CANDELA METER;11;Flow in corridor 2
1432245572;A;14;19082.000;8663.000;prutok b3;7819.000;32000.000;0.015;DESWR/DFGTRE-587;AMPER METER 2;10;Flow in corridor 1
1432245573;ohm;5;7375.000;21146.000;hraz v3;6932.000;59480.000;0.005;0A2154AD;OHM METER;2;Measurement desc 3
1432245574;m;6;9874.000;32484.000;prutok b3;18481.000;82675.000;0.100;21487/7854/784;CANDELA METER;5;Voltage in dam 2
1432245575;m;4;24191.000;2315.000;hraz v3;1049.000;125050.000;0.100;0A2154AD;OHM METER;12;Flow in corridor 3
1432245576;VA;6;3189.000;18589.000;napeti v2;13913.000;14928.000;0.002;11;REDOX METER;2;Measurement desc 3
1432245577;ms^-1;8;14501.000;20796.000;povrch b3;11660.000;83336.000;0.100;2548DESWE-87-874/4;WEIGHT METER;5;Voltage in dam 2
1432245578;A;3;31407.000;7141.000;povrch b1;29019.000;37324.000;0.015;DESWR/DFGTRE-587;AMPER METER 2;12;Flow in corridor 3
1432245579;m;7;9494.000;28184.000;prutok b3;17592.000;77630.000;0.100;DESWR/DFGTRE-587;AMPER METER 2;5;Voltage in dam 2
1432245580;ohm;10;2340.000;7047.000;povrch b3;21590.000;11578.000;0.005;DESWR/DFGTRE-587;AMPER METER 2;13;Flow in corridor 4
1432245581;ms^-2;11;20173.000;32248.000;prutok b1;19819.000;70592.000;0.010;2148DRFES-587;FLOW METER;13;Flow in corridor 4
1432245582;mol;0;7393.000;16204.000;prehrada b2;22697.000;135000.000;0.003;2148DRFES-587;FLOW METER;6;Voltage in dam 3
1432245583;ms^-1;14;3481.000;20987.000;napeti v2;13689.000;98105.000;0.100;2148DRFES-587;FLOW METER;4;Voltage in dam 1
1432245584;K;3;11096.000;13224.000;prutok b2;29049.000;69228.000;0.100;251-DF-DFR-FRT;FLOW METER 3;11;Flow in corridor 2
1432245585;g;2;29068.000;21973.000;prutok b1;30776.000;177144.000;0.005;DESWR/DFGTRE-587;AMPER METER 2;13;Flow in corridor 4
1432245586;K;14;3598.000;18742.000;odpor v1;30512.000;25005.000;0.100;21487/7854/784;CANDELA METER;12;Flow in corridor 3
1432245587;g;8;24188.000;1770.000;prutok b4;20996.000;194761.000;0.005;DESWR/DFGTRE-587;AMPER METER 2;1;Measurement desc 2
1432245588;A;8;26123.000;29738.000;napeti v1;8955.000;95220.000;0.015;2148DRFES-587;FLOW METER;7;Resistance 1
1432245589;m;14;14204.000;31781.000;povrch b3;955.000;125505.000;0.100;0A2154AD;OHM METER;11;Flow in corridor 2
1432245590;ms^-2;10;3931.000;23547.000;hraz v2;6729.000;4256.000;0.010;EDF-5874-8745/A;FLOW METER 2;2;Measurement desc 3
1432245591;g;9;6770.000;32074.000;napeti v2;9792.000;83925.000;0.005;2148DRFES-587;FLOW METER;8;Resistance 2
1432245592;g;3;9359.000;31392.000;prutok b1;2640.000;42025.000;0.005;2148DRFES-587;FLOW METER;5;Voltage in dam 2
1432245593;ohm;0;11140.000;10870.000;prutok b1;3578.000;199290.000;0.005;0A2154AD;OHM METER;6;Voltage in dam 3
1432245594;mol;12;4668.000;19518.000;hraz v1;21386.000;48648.000;0.003;11;REDOX METER;7;Resistance 1
1432245595;K;1;28801.000;13253.000;prutok b2;15956.000;17056.000;0.100;2148DRFES-587;FLOW METER;0;Measurement desc 1
1432245596;ohm;0;14966.000;3769.000;povrch b1;17714.000;11070.000;0.005;21487/7854/784;CANDELA METER;11;Flow in corridor 2
1432245597;g;5;15523.000;8347.000;hraz v3;27964.000;31331.000;0.005;21487/7854/784;CANDELA METER;8;Resistance 2
1432245598;m^3;2;10320.000;4326.000;hraz v2;26825.000;1782.000;0.100;0A2154AD;OHM METER;9;Resistance 3
1432245599;ohm;1;11220.000;10071.000;napeti v2;5798.000;18000.000;0.005;11;REDOX METER;13;Flow in corridor 4
1432245600;ms^-1;0;21355.000;4727.000;napeti v2;23958.000;102380.000;0.100;2517/7;AMPER METER 1;6;Voltage in dam 3
1432245601;ohm;11;11838.000;5283.000;hraz v3;8201.000;116145.000;0.005;DESWR/DFGTRE-587;AMPER METER 2;7;Resistance 1
1432245602;ms^-2;3;29556.000;13074.000;prutok b3;17439.000;59672.000;0.010;11;REDOX METER;9;Resistance 3
1432245603;g;0;9176.000;17186.000;prutok b1;3039.000;72348.000;0.005;DESWR/DFGTRE-587;AMPER METER 2;13;Flow in corridor 4
1432245604;A;10;25482.000;29212.000;prutok b3;14771.000;281835.000;0.015;DESWR/DFGTRE-587;AMPER METER 2;12;Flow in corridor 3
1432245605;mol;0;2025.000;8920.000;povrch b3;15655.000;55120.000;0.003;11;REDOX METER;12;Flow in corridor 3
1432245606;ms;14;5596.000;15900.000;hraz v3;25570.000;43488.000;0.001;0A2154AD;OHM METER;10;Flow in corridor 1
1432245607;m^3;2;11357.000;20646.000;napeti v1;19172.000;101016.000;0.100;0A2154AD;OHM METER;12;Flow in corridor 3
1432245608;ms^-2;14;5911.000;5156.000;odpor v1;3073.000;66530.000;0.010;2148DRFES-587;FLOW METER;9;Resistance 3
1432245609;g;1;1394.000;15826.000;hraz v2;25501.000;62986.000;0.005;2548DESWE-87-874/4;WEIGHT METER;13;Flow in corridor 4
1432245610;K;10;8678.000;12188.000;prehrada b2;19112.000;1722.000;0.100;251-DF-DFR-FRT;FLOW METER 3;2;Measurement desc 3
1432245611;m^3;13;1351.000;26502.000;hraz v2;16605.000;178083.000;0.100;21487/7854/784;CANDELA METER;12;Flow in corridor 3
1432245612;ms;5;17043.000;18781.000;hraz v3;17206.000;34516.000;0.001;2548DESWE-87-874/4;WEIGHT METER;14;Flow in corridor 5
1432245613;m^3;10;1801.000;7771.000;hraz v2;10930.000;89553.000;0.100;2517/7;AMPER METER 1;14;Flow in corridor 5
1432245614;K;7;2624.000;26484.000;hraz v1;28490.000;6168.000;0.100;2148DRFES-587;FLOW METER;5;Voltage in dam 2
1432245615;m;14;19145.000;23989.000;prutok b3;2864.000;194694.000;0.100;2148DRFES-587;FLOW METER;2;Measurement desc 3
1432245616;ms;2;21188.000;15538.000;povrch b1;31306.000;66860.000;0.001;EDF-5874-8745/A;FLOW METER 2;8;Resistance 2
1432245617;mol;8;228.000;13183.000;prutok b2;4590.000;101412.000;0.003;2548DESWE-87-874/4;WEIGHT METER;11;Flow in corridor 2
1432245618;g;6;4565.000;6103.000;hraz v3;11486.000;80272.000;0.005;2517/7;AMPER METER 1;11;Flow in corridor 2
1432245619;VA;7;25972.000;14179.000;hraz v3;26501.000;249648.000;0.002;0A2154AD;OHM METER;7;Resistance 1
1432245620;A;6;15541.000;25448.000;hraz v2;26739.000;213228.000;0.015;251-DF-DFR-FRT;FLOW METER 3;6;Voltage in dam 3
1432245621;g;11;27582.000;4739.000;povrch b2;28950.000;141972.000;0.005;251-DF-DFR-FRT;FLOW METER 3;8;Resistance 2
1432245622;m^3;12;15301.000;13572.000;prutok b2;12987.000;114248.000;0.100;21487/7854/784;CANDELA METER;2;Measurement desc 3
1432245623;mol;5;31205.000;5877.000;odpor v1;9156.000;107330.000;0.003;2517/7;AMPER METER 1;7;Resistance 1
1432245624;mol;4;28081.000;27902.000;povrch b1;20777.000;156408.000;0.003;251-DF-DFR-FRT;FLOW METER 3;11;Flow in corridor 2
1432245625;ms;1;13388.000;26385.000;hraz v2;26676.000;227930.000;0.001;2517/7;AMPER METER 1;7;Resistance 1
1432245626;A;10;15217.000;26034.000;hraz v1;29815.000;157698.000;0.015;21487/7854/784;CANDELA METER;8;Resistance 2
1432245627;g;14;22809.000;11553.000;napeti v1;3601.000;64484.000;0.005;0A2154AD;OHM METER;8;Resistance 2
1432245628;g;7;15164.000;13107.000;povrch b2;29730.000;29331.000;0.005;2517/7;AMPER METER 1;5;Voltage in dam 2
1432245629;K;8;11192.000;25313.000;hraz v3;20364.000;57870.000;0.100;0A2154AD;OHM METER;0;Measurement desc 1
1432245630;ohm;8;25738.000;29361.000;odpor v1;6635.000;256980.000;0.005;2548DESWE-87-874/4;WEIGHT METER;0;Measurement desc 1
1432245631;ohm;6;28756.000;10460.000;povrch b3;25814.000;267084.000;0.005;EDF-5874-8745/A;FLOW METER 2;1;Measurement desc 2
1432245632;K;5;21284.000;10767.000;prehrada b2;32086.000;139223.000;0.100;251-DF-DFR-FRT;FLOW METER 3;5;Voltage in dam 2
1432245633;m;5;30552.000;11794.000;napeti v2;10151.000;37143.000;0.100;2148DRFES-587;FLOW METER;11;Flow in corridor 2
1432245634;ohm;8;6896.000;14132.000;prehrada b2;28461.000;129306.000;0.005;11;REDOX METER;10;Flow in corridor 1
1432245635;ms;5;14588.000;10064.000;odpor v1;18104.000;24334.000;0.001;2548DESWE-87-874/4;WEIGHT METER;12;Flow in corridor 3
1432245636;A;2;11106.000;20415.000;prutok b3;29948.000;232272.000;0.015;2148DRFES-587;FLOW METER;1;Measurement desc 2
1432245637;A;13;189.000;22243.000;hraz v2;2378.000;169064.000;0.015;2517/7;AMPER METER 1;0;Measurement desc 1
1432245638;ms^-2;8;17109.000;4224.000;odpor v1;21652.000;40404.000;0.010;21487/7854/784;CANDELA METER;6;Voltage in dam 3
1432245639;ms;4;10453.000;9196.000;odpor v1;8864.000;10712.000;0.001;21487/7854/784;CANDELA METER;2;Measurement desc 3
1432245640;ms^-2;9;29244.000;7384.000;povrch b2;12170.000;15291.000;0.010;DESWR/DFGTRE-587;AMPER METER 2;2;Measurement desc 3
1432245641;m;4;26046.000;16880.000;prehrada b2;5503.000;113176.000;0.100;251-DF-DFR-FRT;FLOW METER 3;6;Voltage in dam 3
1432245642;ohm;0;12430.000;20032.000;povrch b1;11959.000;96551.000;0.005;21487/7854/784;CANDELA METER;11;Flow in corridor 2
1432245643;ms^-1;4;8651.000;26715.000;prutok b4;10162.000;46700.000;0.100;11;REDOX METER;7;Resistance 1
1432245644;g;12;32324.000;29700.000;hraz v2;15799.000;132872.000;0.005;2517/7;AMPER METER 1;13;Flow in corridor 4
1432245645;ms^-2;13;26748.000;6665.000;povrch b3;25994.000;110555.000;0.010;DESWR/DFGTRE-587;AMPER METER 2;14;Flow in corridor 5
1432245646;m;10;6355.000;8797.000;prutok b1;22124.000;1467.000;0.100;251-DF-DFR-FRT;FLOW METER 3;1;Measurement desc 2
1432245647;ms;4;25125.000;31895.000;prutok b1;13656.000;17236.000;0.001;EDF-5874-8745/A;FLOW METER 2;13;Flow in corridor 4
1432245648;m;0;15943.000;4690.000;odpor v1;23675.000;57828.000;0.100;0A2154AD;OHM METER;9;Resistance 3
1432245649;ms;12;24385.000;16430.000;hraz v2;31476.000;68448.000;0.001;2148DRFES-587;FLOW METER;10;Flow in corridor 1
1432245650;ohm;14;140.000;4329.000;povrch b1;2252.000;57595.000;0.005;DESWR/DFGTRE-587;AMPER METER 2;7;Resistance 1
1432245651;A;9;29762.000;5823.000;napeti v2;19256.000;83923.000;0.015;2548DESWE-87-874/4;WEIGHT METER;4;Voltage in dam 1
1432245652;ohm;6;10548.000;32497.000;prutok b1;25869.000;18141.000;0.005;251-DF-DFR-FRT;FLOW METER 3;9;Resistance 3
1432245653;ohm;1;9389.000;15282.000;prehrada b1;12163.000;31240.000;0.005;0A2154AD;OHM METER;9;Resistance 3
1432245654;g;0;11474.000;24644.000;odpor v1;22317.000;72222.000;0.005;2548DESWE-87-874/4;WEIGHT METER;12;Flow in corridor 3
1432245655;ms;6;7917.000;2891.000;hraz v3;31032.000;104052.000;0.001;21487/7854/784;CANDELA METER;1;Measurement desc 2
1432245656;ohm;2;11878.000;31605.000;hraz v1;15587.000;56085.000;0.005;2517/7;AMPER METER 1;0;Measurement desc 1
1432245657;g;7;1945.000;10801.000;prutok b3;9534.000;124670.000;0.005;EDF-5874-8745/A;FLOW METER 2;1;Measurement desc 2
1432245658;ms^-1;2;4878.000;2329.000;prehrada b2;5926.000;99336.000;0.100;DESWR/DFGTRE-587;AMPER METER 2;7;Resistance 1
1432245659;ohm;0;21785.000;15597.000;povrch b1;20352.000;31272.000;0.005;EDF-5874-8745/A;FLOW METER 2;7;Resistance 1
1432245660;A;1;9571.000;29574.000;hraz v2;17844.000;264280.000;0.015;2548DESWE-87-874/4;WEIGHT METER;7;Resistance 1
1432245661;ms^-1;13;15119.000;12149.000;prehrada b2;13932.000;104634.000;0.100;2148DRFES-587;FLOW METER;4;Voltage in dam 1
1432245662;ohm;12;18675.000;9779.000;napeti v1;21134.000;236600.000;0.005;2548DESWE-87-874/4;WEIGHT METER;14;Flow in corridor 5
1432245663;ms^-1;9;9723.000;3220.000;povrch b2;20087.000;27256.000;0.100;2517/7;AMPER METER 1;0;Measurement desc 1
1432245664;VA;9;15843.000;27965.000;povrch b1;19832.000;22740.000;0.002;0A2154AD;OHM METER;1;Measurement desc 2
1432245665;VA;1;18042.000;25988.000;prutok b3;26005.000;80235.000;0.002;2548DESWE-87-874/4;WEIGHT METER;2;Measurement desc 3
1432245666;ohm;3;29791.000;25799.000;povrch b2;14204.000;191240.000;0.005;11;REDOX METER;8;Resistance 2
1432245667;ms;11;11520.000;18793.000;povrch b2;22211.000;159090.000;0.001;251-DF-DFR-FRT;FLOW METER 3;14;Flow in corridor 5
1432245668;m^3;9;28674.000;30910.000;povrch b2;32358.000;212275.000;0.100;11;REDOX METER;13;Flow in corridor 4
1432245669;A;10;30035.000;19640.000;prehrada b1;19839.000;169900.000;0.015;EDF-5874-8745/A;FLOW METER 2;5;Voltage in dam 2
1432245670;m;5;15226.000;29729.000;hraz v1;2119.000;58083.000;0.100;2548DESWE-87-874/4;WEIGHT METER;11;Flow in corridor 2
1432245671;A;3;502.000;8412.000;napeti v1;6476.000;178360.000;0.015;21487/7854/784;CANDELA METER;14;Flow in corridor 5
1432245672;K;4;27639.000;8348.000;napeti v1;20212.000;49734.000;0.100;11;REDOX METER;0;Measurement desc 1
1432245673;K;14;18321.000;15261.000;napeti v2;4401.000;135688.000;0.100;DESWR/DFGTRE-587;AMPER METER 2;8;Resistance 2
1432245674;A;4;13486.000;30185.000;napeti v1;2950.000;4501.000;0.015;2517/7;AMPER METER 1;4;Voltage in dam 1
1432245675;ms^-1;4;10425.000;3740.000;prutok b2;1849.000;86790.000;0.100;21487/7854/784;CANDELA METER;4;Voltage in dam 1
1432245676;ohm;12;2637.000;22921.000;napeti v1;29145.000;11521.000;0.005;2148DRFES-587;FLOW METER;10;Flow in corridor 1
1432245677;ohm;2;24889.000;20214.000;hraz v2;19443.000;82400.000;0.005;2548DESWE-87-874/4;WEIGHT METER;2;Measurement desc 3
1432245678;m;2;22173.000;28160.000;prehrada b2;31760.000;6348.000;0.100;2548DESWE-87-874/4;WEIGHT METER;2;Measurement desc 3
1432245679;ohm;9;409.000;19616.000;prutok b3;16881.000;2034.000;0.005;2148DRFES-587;FLOW METER;3;Measurement desc 4
1432245680;g;8;15318.000;29320.000;hraz v1;17933.000;19203.000;0.005;2148DRFES-587;FLOW METER;6;Voltage in dam 3
1432245681;m^3;4;31391.000;23016.000;napeti v1;331.000;142744.000;0.100;251-DF-DFR-FRT;FLOW METER 3;13;Flow in corridor 4
1432245682;K;2;26671.000;12928.000;prutok b4;30972.000;103790.000;0.100;21487/7854/784;CANDELA METER;0;Measurement desc 1
1432245683;ms^-1;9;14580.000;17165.000;hraz v3;2843.000;9720.000;0.100;DESWR/DFGTRE-587;AMPER METER 2;6;Voltage in dam 3
1432245684;g;3;31112.000;1246.000;prutok b1;18119.000;100710.000;0.005;2148DRFES-587;FLOW METER;2;Measurement desc 3
1432245685;K;5;20584.000;21934.000;prutok b3;3328.000;193491.000;0.100;2517/7;AMPER METER 1;8;Resistance 2
1432245686;ms^-1;6;28818.000;23492.000;hraz v2;30113.000;83200.000;0.100;2517/7;AMPER METER 1;0;Measurement desc 1
1432245687;ms^-2;11;14232.000;30807.000;povrch b2;13469.000;119652.000;0.010;251-DF-DFR-FRT;FLOW METER 3;2;Measurement desc 3
1432245688;m^3;9;13483.000;25604.000;hraz v2;31613.000;119260.000;0.100;DESWR/DFGTRE-587;AMPER METER 2;3;Measurement desc 4
1432245689;A;8;4963.000;20959.000;hraz v2;4889.000;104265.000;0.015;EDF-5874-8745/A;FLOW METER 2;11;Flow in corridor 2
1432245690;A;12;10021.000;13433.000;prutok b3;10646.000;64017.000;0.015;0A2154AD;OHM METER;7;Resistance 1
1432245691;m^3;1;4720.000;288.000;hraz v3;4255.000;129348.000;0.100;2548DESWE-87-874/4;WEIGHT METER;2;Measurement desc 3
1432245692;A;1;18136.000;3515.000;hraz v1;26599.000;208768.000;0.015;251-DF-DFR-FRT;FLOW METER 3;10;Flow in corridor 1
1432245693;ohm;11;22699.000;25677.000;prutok b3;28638.000;169484.000;0.005;DESWR/DFGTRE-587;AMPER METER 2;14;Flow in corridor 5
1432245694;A;12;25488.000;10613.000;hraz v1;178.000;12500.000;0.015;2548DESWE-87-874/4;WEIGHT METER;9;Resistance 3
1432245695;ms^-2;12;31422.000;28790.000;odpor v1;24968.000;192438.000;0.010;2548DESWE-87-874/4;WEIGHT METER;7;Resistance 1
1432245696;ohm;9;25023.000;6655.000;prutok b4;31739.000;11935.000;0.005;2517/7;AMPER METER 1;0;Measurement desc 1
1432245697;mol;2;2451.000;6401.000;povrch b3;10197.000;317670.000;0.003;2148DRFES-587;FLOW METER;12;Flow in corridor 3
1432245698;ms^-1;12;3516.000;14798.000;napeti v2;2828.000;79656.000;0.100;21487/7854/784;CANDELA METER;13;Flow in corridor 4
1432245699;VA;5;11754.000;18276.000;napeti v1;18943.000;10008.000;0.002;251-DF-DFR-FRT;FLOW METER 3;6;Voltage in dam 3
1432245700;ms;3;32631.000;11025.000;povrch b1;1009.000;197800.000;0.001;21487/7854/784;CANDELA METER;4;Voltage in dam 1
1432245701;VA;13;21427.000;25172.000;hraz v2;22469.000;8946.000;0.002;21487/7854/784;CANDELA METER;4;Voltage in dam 1
1432245702;ms^-2;11;3545.000;26359.000;prehrada b2;27899.000;107908.000;0.010;0A2154AD;OHM METER;14;Flow in corridor 5
1432245703;K;1;26036.000;25968.000;hraz v3;15594.000;58824.000;0.100;0A2154AD;OHM METER;3;Measurement desc 4
1432245704;mol;8;21064.000;23926.000;napeti v1;6207.000;182679.000;0.003;2148DRFES-587;FLOW METER;3;Measurement desc 4
1432245705;K;0;6372.000;2253.000;prehrada b2;9397.000;78150.000;0.100;2548DESWE-87-874/4;WEIGHT METER;11;Flow in corridor 2
1432245706;mol;14;15422.000;9354.000;napeti v1;20246.000;146015.000;0.003;2148DRFES-587;FLOW METER;14;Flow in corridor 5
1432245707;ohm;7;18441.000;30795.000;odpor v1;28017.000;17290.000;0.005;251-DF-DFR-FRT;FLOW METER 3;6;Voltage in dam 3
1432245708;m^3;7;13484.000;14305.000;povrch b1;3485.000;19348.000;0.100;EDF-5874-8745/A;FLOW METER 2;2;Measurement desc 3
1432245709;ohm;12;24367.000;6964.000;hraz v3;11245.000;61740.000;0.005;EDF-5874-8745/A;FLOW METER 2;6;Voltage in dam 3
1432245710;g;5;20886.000;18522.000;prutok b2;20020.000;21246.000;0.005;2148DRFES-587;FLOW METER;4;Voltage in dam 1
1432245711;A;7;22320.000;27595.000;napeti v2;16123.000;177201.000;0.015;DESWR/DFGTRE-587;AMPER METER 2;0;Measurement desc 1
1432245712;m^3;14;6512.000;7005.000;prutok b3;25857.000;84087.000;0.100;2548DESWE-87-874/4;WEIGHT METER;7;Resistance 1
1432245713;mol;5;16642.000;24235.000;prehrada b1;29427.000;89576.000;0.003;DESWR/DFGTRE-587;AMPER METER 2;12;Flow in corridor 3
1432245714;A;1;22219.000;31369.000;prehrada b2;27500.000;58090.000;0.015;11;REDOX METER;10;Flow in corridor 1
1432245715;ms^-1;10;24980.000;23096.000;prutok b4;13615.000;10080.000;0.100;2548DESWE-87-874/4;WEIGHT METER;9;Resistance 3
1432245716;m^3;1;31651.000;13091.000;prutok b3;15267.000;50134.000;0.100;DESWR/DFGTRE-587;AMPER METER 2;5;Voltage in dam 2
1432245717;A;13;23788.000;15979.000;hraz v1;22414.000;177759.000;0.015;2517/7;AMPER METER 1;13;Flow in corridor 4
1432245718;VA;5;5386.000;9600.000;prehrada b2;31765.000;34836.000;0.002;2148DRFES-587;FLOW METER;11;Flow in corridor 2
1432245719;m;9;29157.000;31741.000;hraz v2;25587.000;261224.000;0.100;EDF-5874-8745/A;FLOW METER 2;7;Resistance 1
1432245720;VA;5;20095.000;25771.000;povrch b1;15097.000;258944.000;0.002;2148DRFES-587;FLOW METER;3;Measurement desc 4
1432245721;mol;10;17843.000;15386.000;hraz v2;32710.000;90144.000;0.003;2517/7;AMPER METER 1;8;Resistance 2
1432245722;ms^-2;2;1455.000;26063.000;prehrada b2;6598.000;155505.000;0.010;0A2154AD;OHM METER;9;Resistance 3
1432245723;A;1;16180.000;6078.000;prehrada b1;24432.000;50163.000;0.015;251-DF-DFR-FRT;FLOW METER 3;5;Voltage in dam 2
1432245724;A;10;28053.000;16317.000;povrch b2;2235.000;148158.000;0.015;11;REDOX METER;12;Flow in corridor 3
1432245725;mol;8;29324.000;24430.000;prehrada b1;18912.000;36910.000;0.003;2148DRFES-587;FLOW METER;8;Resistance 2
1432245726;m^3;14;16998.000;31340.000;prehrada b1;4694.000;25432.000;0.100;251-DF-DFR-FRT;FLOW METER 3;10;Flow in corridor 1
1432245727;g;9;7328.000;29307.000;hraz v3;11275.000;176913.000;0.005;2548DESWE-87-874/4;WEIGHT METER;4;Voltage in dam 1
